loc_latitude,loc_longitude,loc_state,loc_region,loc_city,loc_neighborhood,user_id,loc_zip_code,contract_product,contract_status,contract_type,user_age_group
37.56888360574373,-119.45065825438705,CALIFORNIA,WEST,San Diego,Harbor Side,MEM_000175,40192,BRONZE,CANCELLED,SMALL BUSINESS,0-18
29.041545848199263,-101.01403433886225,TEXAS,SOUTH,Houston,Residential North,MEM_000176,19941,SILVER,ACTIVE,ASSOCIATION,24-28
42.59038606463213,-89.09856771015976,ILLINOIS,MIDWEST,Rockford,Residential North,MEM_000177,82076,DIAMOND,ACTIVE,ASSOCIATION,34-38
28.0333692010339,-81.34464820880063,FLORIDA,SOUTH,Jacksonville,West End,MEM_000178,12583,BRONZE,ACTIVE,INDIVIDUAL,54-58
41.16913999943005,-88.8750539125039,ILLINOIS,MIDWEST,Chicago,West End,MEM_000179,23830,DIAMOND,ACTIVE,SMALL BUSINESS,0-18
36.95709508453351,-120.30983139816519,CALIFORNIA,WEST,San Jose,Financial District,MEM_000180,39099,BRONZE,ACTIVE,INDIVIDUAL,59+
30.55852152739567,-100.45132987479242,TEXAS,SOUTH,Austin,Residential North,MEM_000181,98957,GOLD,ACTIVE,INDIVIDUAL,44-48
37.195542277362286,-119.5924041105736,CALIFORNIA,WEST,San Francisco,Downtown,MEM_000182,98873,GOLD,ACTIVE,INDIVIDUAL,44-48
41.58614480236202,-83.22257636974726,OHIO,MIDWEST,Cleveland,West End,MEM_000183,39372,BRONZE,ACTIVE,LARGE GROUP,44-48
34.186550559039496,-81.62451692843649,GEORGIA,SOUTH,Augusta,Residential North,MEM_000184,51015,BRONZE,ACTIVE,LARGE GROUP,39-43
40.424334895593304,-76.20743922010767,PENNSYLVANIA,NORTHEAST,Allentown,Industrial Zone,MEM_000185,61991,SILVER,ACTIVE,LARGE GROUP,19-23
38.117267969065885,-76.21006506614133,PENNSYLVANIA,NORTHEAST,Erie,Residential North,MEM_000186,61961,PLATINUM,ACTIVE,LARGE GROUP,0-18
29.57233037131666,-99.17270021893872,TEXAS,SOUTH,Austin,Suburbs,MEM_000187,24444,SILVER,ACTIVE,SMALL BUSINESS,34-38
35.91614477953908,-120.53675221097535,CALIFORNIA,WEST,Los Angeles,Financial District,MEM_000188,95428,BRONZE,ACTIVE,INDIVIDUAL,44-48
39.37749112946107,-76.14812353435678,PENNSYLVANIA,NORTHEAST,Pittsburgh,Financial District,MEM_000189,30411,BRONZE,ACTIVE,ASSOCIATION,19-23
28.423527371684155,-82.70199962639734,FLORIDA,SOUTH,Miami,West End,MEM_000190,15972,DIAMOND,ACTIVE,LARGE GROUP,29-33
42.25266946062808,-83.55860997035032,OHIO,MIDWEST,Cincinnati,Suburbs,MEM_000191,15307,GOLD,CANCELLED,SMALL BUSINESS,29-33
42.7219785469457,-88.45673242274967,ILLINOIS,MIDWEST,Rockford,Financial District,MEM_000192,27721,GOLD,ACTIVE,SMALL BUSINESS,19-23
38.3998347729629,-82.21975673863955,OHIO,MIDWEST,Columbus,Industrial Zone,MEM_000193,29926,SILVER,ACTIVE,ASSOCIATION,29-33
40.48193629717149,-89.51961633939638,ILLINOIS,MIDWEST,Chicago,Harbor Side,MEM_000194,97574,BRONZE,ACTIVE,ASSOCIATION,0-18
41.06292408865762,-72.1911628728065,NEW YORK,NORTHEAST,Buffalo,Residential North,MEM_000195,60609,BRONZE,CANCELLED,LARGE GROUP,54-58
36.32325151756275,-120.34918252178268,CALIFORNIA,WEST,San Diego,Downtown,MEM_000196,16881,DIAMOND,ACTIVE,INDIVIDUAL,19-23
40.49543214766444,-83.05790174512367,OHIO,MIDWEST,Columbus,Park Avenue,MEM_000197,73341,DIAMOND,ACTIVE,ASSOCIATION,49-53
43.176725934340354,-88.29205786832753,ILLINOIS,MIDWEST,Rockford,West End,MEM_000198,98418,BRONZE,CANCELLED,INDIVIDUAL,0-18
39.91296276316914,-77.05039285592387,PENNSYLVANIA,NORTHEAST,Erie,Harbor Side,MEM_000199,32579,PLATINUM,ACTIVE,LARGE GROUP,19-23
42.5019797175246,-88.26302087230118,ILLINOIS,MIDWEST,Chicago,Industrial Zone,MEM_000200,18229,PLATINUM,ACTIVE,ASSOCIATION,34-38
39.71580996201896,-71.8018890233452,NEW YORK,NORTHEAST,New York City,Harbor Side,MEM_000201,81109,SILVER,ACTIVE,LARGE GROUP,34-38
36.487109689891156,-120.0540579820637,CALIFORNIA,WEST,Los Angeles,Park Avenue,MEM_000202,35311,DIAMOND,ACTIVE,INDIVIDUAL,0-18
26.313905640801856,-81.4078385561906,FLORIDA,SOUTH,Tampa,Park Avenue,MEM_000203,63905,BRONZE,ACTIVE,SMALL BUSINESS,19-23
31.87718133892368,-85.70399895013821,GEORGIA,SOUTH,Atlanta,Residential North,MEM_000204,65432,DIAMOND,ACTIVE,INDIVIDUAL,44-48
29.365841895984165,-100.90520916766734,TEXAS,SOUTH,Dallas,Industrial Zone,MEM_000205,91766,SILVER,ACTIVE,SMALL BUSINESS,34-38
42.74825342648821,-88.75382952647857,ILLINOIS,MIDWEST,Chicago,Park Avenue,MEM_000206,35036,PLATINUM,CANCELLED,LARGE GROUP,54-58
38.75084356153429,-85.41027360163062,OHIO,MIDWEST,Cincinnati,Residential North,MEM_000207,59161,PLATINUM,CANCELLED,LARGE GROUP,39-43
26.930997560575694,-81.41637292767504,FLORIDA,SOUTH,Jacksonville,Park Avenue,MEM_000208,54558,BRONZE,ACTIVE,LARGE GROUP,34-38
38.78239657894594,-83.61031018328138,OHIO,MIDWEST,Columbus,Downtown,MEM_000209,33049,BRONZE,ACTIVE,ASSOCIATION,34-38
39.59247810718816,-83.73517494303833,OHIO,MIDWEST,Dayton,Suburbs,MEM_000210,40837,DIAMOND,ACTIVE,LARGE GROUP,39-43
39.7683131968921,-83.84818536352475,OHIO,MIDWEST,Cincinnati,Residential North,MEM_000211,10688,SILVER,ACTIVE,LARGE GROUP,0-18
32.741320677565625,-85.0256228640048,GEORGIA,SOUTH,Columbus,Financial District,MEM_000212,63653,PLATINUM,ACTIVE,ASSOCIATION,44-48
26.719706813608873,-80.77286143781541,FLORIDA,SOUTH,Jacksonville,Suburbs,MEM_000213,52807,GOLD,ACTIVE,ASSOCIATION,34-38
28.58533885967976,-80.44867731684113,FLORIDA,SOUTH,Orlando,Financial District,MEM_000214,98827,GOLD,ACTIVE,SMALL BUSINESS,34-38
40.53547655961816,-75.28677364596665,NEW YORK,NORTHEAST,Albany,Residential North,MEM_000215,64869,GOLD,ACTIVE,SMALL BUSINESS,29-33
44.0941612423331,-86.5828324984511,ILLINOIS,MIDWEST,Aurora,West End,MEM_000216,21516,PLATINUM,ACTIVE,INDIVIDUAL,59+
41.35825998877236,-77.7798427936586,PENNSYLVANIA,NORTHEAST,Pittsburgh,West End,MEM_000217,81907,SILVER,ACTIVE,INDIVIDUAL,24-28
27.66233151737757,-80.57740889347876,FLORIDA,SOUTH,Jacksonville,Downtown,MEM_000218,38624,PLATINUM,ACTIVE,ASSOCIATION,29-33
27.718573171655834,-82.11979984854098,FLORIDA,SOUTH,Tampa,Financial District,MEM_000219,38471,GOLD,ACTIVE,ASSOCIATION,34-38
42.01039239666815,-82.7255958543815,OHIO,MIDWEST,Cleveland,Suburbs,MEM_000220,52484,PLATINUM,ACTIVE,LARGE GROUP,59+
42.57840470470998,-72.86739505558022,NEW YORK,NORTHEAST,Rochester,Financial District,MEM_000221,62188,DIAMOND,ACTIVE,LARGE GROUP,0-18
30.37576179252514,-101.32057816389987,TEXAS,SOUTH,San Antonio,Downtown,MEM_000222,10896,DIAMOND,ACTIVE,ASSOCIATION,24-28
40.893597193975786,-73.98484888113703,NEW YORK,NORTHEAST,Buffalo,Residential North,MEM_000223,20461,PLATINUM,ACTIVE,LARGE GROUP,29-33
27.97646818102953,-81.46386453197654,FLORIDA,SOUTH,Jacksonville,Harbor Side,MEM_000224,65585,GOLD,CANCELLED,ASSOCIATION,44-48
41.37613660424493,-74.09550260534927,NEW YORK,NORTHEAST,Rochester,Downtown,MEM_000225,88780,BRONZE,ACTIVE,LARGE GROUP,59+
40.9719646503871,-77.987811417329,PENNSYLVANIA,NORTHEAST,Allentown,Downtown,MEM_000226,40042,BRONZE,ACTIVE,SMALL BUSINESS,0-18
30.773067661389994,-101.85532142599726,TEXAS,SOUTH,Houston,Industrial Zone,MEM_000227,73277,DIAMOND,ACTIVE,INDIVIDUAL,19-23
41.07570800822125,-81.86584539369352,OHIO,MIDWEST,Dayton,West End,MEM_000228,20332,DIAMOND,ACTIVE,SMALL BUSINESS,29-33
28.174766468550114,-82.84987296985527,FLORIDA,SOUTH,Tampa,West End,MEM_000229,86428,PLATINUM,ACTIVE,INDIVIDUAL,0-18
31.20532133770717,-101.19563705984045,TEXAS,SOUTH,Dallas,Harbor Side,MEM_000230,20748,DIAMOND,ACTIVE,ASSOCIATION,39-43
30.30688219645615,-100.2049001203999,TEXAS,SOUTH,Houston,West End,MEM_000231,61871,GOLD,ACTIVE,LARGE GROUP,49-53
38.490755727721485,-72.30111925415905,NEW YORK,NORTHEAST,Rochester,Suburbs,MEM_000232,72113,SILVER,CANCELLED,ASSOCIATION,54-58
39.33126028081193,-81.06850431897998,OHIO,MIDWEST,Columbus,Downtown,MEM_000233,47039,BRONZE,ACTIVE,LARGE GROUP,29-33
36.81983257564577,-118.84291921774252,CALIFORNIA,WEST,San Diego,Financial District,MEM_000234,71307,BRONZE,ACTIVE,INDIVIDUAL,54-58
41.08971489883496,-72.58478537778933,NEW YORK,NORTHEAST,Rochester,Park Avenue,MEM_000235,96425,BRONZE,ACTIVE,LARGE GROUP,44-48
29.717572886822843,-99.31479410002217,TEXAS,SOUTH,Houston,Downtown,MEM_000236,80364,DIAMOND,ACTIVE,INDIVIDUAL,49-53
33.64065942491556,-83.58514346797027,GEORGIA,SOUTH,Columbus,Residential North,MEM_000237,81956,BRONZE,ACTIVE,SMALL BUSINESS,39-43
39.59709419435911,-77.43303067374667,PENNSYLVANIA,NORTHEAST,Erie,Downtown,MEM_000238,18095,BRONZE,ACTIVE,ASSOCIATION,54-58
38.369991651700246,-116.20399090642826,CALIFORNIA,WEST,San Francisco,Park Avenue,MEM_000239,54833,BRONZE,CANCELLED,LARGE GROUP,29-33
33.06293331866059,-84.89096600608502,GEORGIA,SOUTH,Columbus,Downtown,MEM_000240,55318,SILVER,ACTIVE,INDIVIDUAL,24-28
39.67628222221969,-77.36726665802867,NEW YORK,NORTHEAST,New York City,Industrial Zone,MEM_000241,54945,BRONZE,CANCELLED,INDIVIDUAL,44-48
40.978419112720594,-77.06391902046165,PENNSYLVANIA,NORTHEAST,Pittsburgh,Park Avenue,MEM_000242,92832,GOLD,ACTIVE,SMALL BUSINESS,34-38
35.01152988751256,-84.75642429924397,GEORGIA,SOUTH,Savannah,Residential North,MEM_000243,85788,PLATINUM,ACTIVE,LARGE GROUP,29-33
30.987279717031452,-99.08851940547272,TEXAS,SOUTH,Houston,Downtown,MEM_000244,11690,BRONZE,ACTIVE,ASSOCIATION,24-28
42.2837444490965,-77.30196483183218,PENNSYLVANIA,NORTHEAST,Erie,Suburbs,MEM_000245,97566,BRONZE,ACTIVE,SMALL BUSINESS,24-28
36.08441050760069,-83.35056667172424,GEORGIA,SOUTH,Atlanta,Suburbs,MEM_000246,14004,PLATINUM,CANCELLED,SMALL BUSINESS,49-53
28.850499482773202,-78.43343795825471,FLORIDA,SOUTH,Miami,Downtown,MEM_000247,41335,GOLD,ACTIVE,SMALL BUSINESS,29-33
31.187125204543364,-100.81401544103835,TEXAS,SOUTH,Dallas,Residential North,MEM_000248,24509,GOLD,ACTIVE,LARGE GROUP,54-58
34.20456884456798,-120.29068673377249,CALIFORNIA,WEST,San Jose,West End,MEM_000249,41911,GOLD,ACTIVE,LARGE GROUP,29-33
36.957890202291544,-117.45873805121113,CALIFORNIA,WEST,Los Angeles,Harbor Side,MEM_000250,51334,DIAMOND,ACTIVE,ASSOCIATION,19-23
41.91386425902026,-82.23671322884712,OHIO,MIDWEST,Cincinnati,Harbor Side,MEM_000251,47207,PLATINUM,ACTIVE,LARGE GROUP,29-33
41.188909133535546,-87.48254699037554,ILLINOIS,MIDWEST,Aurora,Suburbs,MEM_000252,14092,SILVER,CANCELLED,ASSOCIATION,34-38
37.964319097262546,-118.99564650204748,CALIFORNIA,WEST,San Francisco,Financial District,MEM_000253,57716,SILVER,ACTIVE,ASSOCIATION,59+
37.64200031411599,-118.28125967054471,CALIFORNIA,WEST,San Francisco,Industrial Zone,MEM_000254,96966,PLATINUM,ACTIVE,ASSOCIATION,49-53
33.62626887786367,-84.28861130916495,GEORGIA,SOUTH,Augusta,Park Avenue,MEM_000255,38021,SILVER,CANCELLED,ASSOCIATION,29-33
36.70821146955477,-120.41248490619517,CALIFORNIA,WEST,San Jose,West End,MEM_000256,98637,PLATINUM,CANCELLED,ASSOCIATION,34-38
41.19734082138464,-89.56623564324396,ILLINOIS,MIDWEST,Rockford,West End,MEM_000257,40525,PLATINUM,CANCELLED,ASSOCIATION,19-23
34.316141687112065,-84.33190034313749,GEORGIA,SOUTH,Augusta,Industrial Zone,MEM_000258,99074,DIAMOND,ACTIVE,SMALL BUSINESS,29-33
40.716761928693614,-74.82382820894605,PENNSYLVANIA,NORTHEAST,Pittsburgh,Financial District,MEM_000259,81458,GOLD,ACTIVE,ASSOCIATION,19-23
36.82838453352838,-121.03073749440912,CALIFORNIA,WEST,San Jose,Residential North,MEM_000260,14508,GOLD,ACTIVE,INDIVIDUAL,39-43
30.14916245805307,-83.08071098165377,FLORIDA,SOUTH,Miami,West End,MEM_000261,28905,DIAMOND,ACTIVE,ASSOCIATION,39-43
42.6651828211882,-77.47090689017804,PENNSYLVANIA,NORTHEAST,Pittsburgh,West End,MEM_000262,37962,GOLD,ACTIVE,ASSOCIATION,44-48
40.07523773374047,-82.62683133292404,OHIO,MIDWEST,Cleveland,Harbor Side,MEM_000263,64744,DIAMOND,ACTIVE,SMALL BUSINESS,24-28
36.83084026237862,-118.39520331087998,CALIFORNIA,WEST,San Francisco,Financial District,MEM_000264,30862,PLATINUM,ACTIVE,LARGE GROUP,54-58
31.784704422065225,-100.38286665288607,TEXAS,SOUTH,Houston,Financial District,MEM_000265,62790,SILVER,ACTIVE,ASSOCIATION,49-53
36.19905168240836,-119.23464381089892,CALIFORNIA,WEST,San Jose,Industrial Zone,MEM_000266,71766,BRONZE,CANCELLED,INDIVIDUAL,54-58
41.15579554092786,-73.25355314796326,NEW YORK,NORTHEAST,Buffalo,Industrial Zone,MEM_000267,94977,BRONZE,ACTIVE,SMALL BUSINESS,44-48
41.90864548412393,-74.62281535862381,NEW YORK,NORTHEAST,New York City,Industrial Zone,MEM_000268,43958,GOLD,ACTIVE,SMALL BUSINESS,0-18
41.123288420827386,-77.81084169482509,PENNSYLVANIA,NORTHEAST,Philadelphia,Suburbs,MEM_000269,72231,PLATINUM,ACTIVE,INDIVIDUAL,34-38
42.15238563477737,-75.20804584444527,PENNSYLVANIA,NORTHEAST,Erie,Downtown,MEM_000270,33430,BRONZE,ACTIVE,ASSOCIATION,0-18
30.900758754420213,-100.39201119745154,TEXAS,SOUTH,Austin,West End,MEM_000271,15858,PLATINUM,ACTIVE,SMALL BUSINESS,29-33
33.0043272867957,-84.2860991991549,GEORGIA,SOUTH,Augusta,Residential North,MEM_000272,52613,PLATINUM,ACTIVE,LARGE GROUP,0-18
40.250462757576386,-86.73240398703862,ILLINOIS,MIDWEST,Naperville,Suburbs,MEM_000273,11924,SILVER,ACTIVE,SMALL BUSINESS,59+
32.240072598738905,-87.52345739428293,GEORGIA,SOUTH,Atlanta,Industrial Zone,MEM_000274,37246,GOLD,ACTIVE,LARGE GROUP,39-43
42.02633398256621,-73.02885588765504,NEW YORK,NORTHEAST,Rochester,Residential North,MEM_000275,19050,DIAMOND,CANCELLED,INDIVIDUAL,49-53
42.34805621359985,-76.61617563211335,PENNSYLVANIA,NORTHEAST,Pittsburgh,Downtown,MEM_000276,44908,PLATINUM,CANCELLED,SMALL BUSINESS,29-33
42.65605804764834,-87.7836706741252,ILLINOIS,MIDWEST,Chicago,Park Avenue,MEM_000277,88773,GOLD,ACTIVE,SMALL BUSINESS,29-33
41.137894817481914,-75.47542253417215,NEW YORK,NORTHEAST,Albany,Suburbs,MEM_000278,77857,SILVER,ACTIVE,ASSOCIATION,44-48
38.73282148122953,-119.22575858806778,CALIFORNIA,WEST,San Jose,Industrial Zone,MEM_000279,59357,SILVER,ACTIVE,SMALL BUSINESS,54-58
42.038903253878686,-75.46515292481465,NEW YORK,NORTHEAST,New York City,Suburbs,MEM_000280,23785,SILVER,CANCELLED,INDIVIDUAL,49-53
39.417862184979434,-84.8751014606432,OHIO,MIDWEST,Cleveland,Industrial Zone,MEM_000281,57223,BRONZE,ACTIVE,SMALL BUSINESS,59+
27.375237352426254,-81.48276294605353,FLORIDA,SOUTH,Jacksonville,Harbor Side,MEM_000282,28371,GOLD,ACTIVE,SMALL BUSINESS,29-33
28.79109462736451,-80.20815369016572,FLORIDA,SOUTH,Tampa,Residential North,MEM_000283,50063,GOLD,ACTIVE,LARGE GROUP,29-33
41.51145714275574,-72.42966365181196,NEW YORK,NORTHEAST,Rochester,Financial District,MEM_000284,39744,GOLD,ACTIVE,LARGE GROUP,59+
40.628032734195415,-77.33415103168694,PENNSYLVANIA,NORTHEAST,Allentown,Financial District,MEM_000285,46365,SILVER,ACTIVE,SMALL BUSINESS,34-38
43.23813924677982,-87.22341794888781,ILLINOIS,MIDWEST,Aurora,Suburbs,MEM_000286,89333,GOLD,ACTIVE,LARGE GROUP,44-48
40.65710858038267,-82.02546263873012,OHIO,MIDWEST,Cincinnati,Downtown,MEM_000287,28160,GOLD,ACTIVE,SMALL BUSINESS,59+
29.273072366896574,-81.60086022913647,FLORIDA,SOUTH,Miami,West End,MEM_000288,49784,DIAMOND,ACTIVE,ASSOCIATION,39-43
39.801693117859635,-81.33302102172937,OHIO,MIDWEST,Dayton,Financial District,MEM_000289,47164,PLATINUM,ACTIVE,SMALL BUSINESS,44-48
35.34045306846393,-84.02786988246787,GEORGIA,SOUTH,Savannah,Residential North,MEM_000290,85176,PLATINUM,ACTIVE,LARGE GROUP,39-43
41.07624648838474,-77.87178911555262,PENNSYLVANIA,NORTHEAST,Erie,Suburbs,MEM_000291,42083,PLATINUM,ACTIVE,SMALL BUSINESS,0-18
40.50720132618703,-73.41063537851127,NEW YORK,NORTHEAST,New York City,Industrial Zone,MEM_000292,82444,SILVER,CANCELLED,SMALL BUSINESS,29-33
43.01189155880095,-81.43324537136382,OHIO,MIDWEST,Cleveland,Downtown,MEM_000293,43542,BRONZE,ACTIVE,INDIVIDUAL,24-28
41.10160875266992,-77.18258541459066,PENNSYLVANIA,NORTHEAST,Philadelphia,Industrial Zone,MEM_000294,14189,PLATINUM,ACTIVE,ASSOCIATION,24-28
31.29758860603894,-101.24976792142324,TEXAS,SOUTH,Dallas,Financial District,MEM_000295,41460,BRONZE,ACTIVE,LARGE GROUP,24-28
43.629018879320945,-87.62113762143697,ILLINOIS,MIDWEST,Rockford,Park Avenue,MEM_000296,14897,SILVER,ACTIVE,LARGE GROUP,19-23
40.883023701028534,-78.0962953412446,PENNSYLVANIA,NORTHEAST,Erie,West End,MEM_000297,96186,PLATINUM,ACTIVE,SMALL BUSINESS,49-53
41.32911578133355,-78.31738287151349,PENNSYLVANIA,NORTHEAST,Allentown,Suburbs,MEM_000298,76441,SILVER,CANCELLED,LARGE GROUP,0-18
40.600854827015404,-82.71430361702761,OHIO,MIDWEST,Cincinnati,West End,MEM_000299,15205,PLATINUM,ACTIVE,INDIVIDUAL,29-33
40.511265004928845,-75.6427067043587,PENNSYLVANIA,NORTHEAST,Allentown,Financial District,MEM_000300,42930,GOLD,ACTIVE,LARGE GROUP,49-53
40.21077697308495,-84.47369302206302,OHIO,MIDWEST,Cincinnati,Industrial Zone,MEM_000301,14221,BRONZE,CANCELLED,INDIVIDUAL,34-38
29.816287877235474,-99.40647319071766,TEXAS,SOUTH,Dallas,Industrial Zone,MEM_000302,53320,BRONZE,ACTIVE,ASSOCIATION,44-48
41.130088292462965,-80.0931233271026,PENNSYLVANIA,NORTHEAST,Philadelphia,West End,MEM_000303,94539,SILVER,ACTIVE,INDIVIDUAL,34-38
31.771711691355595,-99.21330063565324,TEXAS,SOUTH,San Antonio,Residential North,MEM_000304,88365,BRONZE,ACTIVE,LARGE GROUP,54-58
26.78529757736174,-80.29689394285163,FLORIDA,SOUTH,Jacksonville,Financial District,MEM_000305,62921,GOLD,ACTIVE,SMALL BUSINESS,44-48
42.04573365799965,-73.06616057695776,NEW YORK,NORTHEAST,Buffalo,Suburbs,MEM_000306,50532,PLATINUM,ACTIVE,SMALL BUSINESS,54-58
41.1721253942559,-89.69705641915321,ILLINOIS,MIDWEST,Naperville,Financial District,MEM_000307,71660,BRONZE,ACTIVE,SMALL BUSINESS,44-48
33.83813941029086,-85.2330924437139,GEORGIA,SOUTH,Columbus,Industrial Zone,MEM_000308,27972,SILVER,CANCELLED,SMALL BUSINESS,54-58
41.16778855414387,-88.29846869425793,ILLINOIS,MIDWEST,Rockford,Residential North,MEM_000309,44998,BRONZE,ACTIVE,SMALL BUSINESS,39-43
28.305607873050008,-80.31263564271994,FLORIDA,SOUTH,Jacksonville,Park Avenue,MEM_000310,24770,SILVER,ACTIVE,SMALL BUSINESS,49-53
37.02141971068287,-118.17594954761125,CALIFORNIA,WEST,San Jose,Harbor Side,MEM_000311,22719,GOLD,ACTIVE,LARGE GROUP,0-18
41.54673050079084,-77.04174234237995,PENNSYLVANIA,NORTHEAST,Allentown,Residential North,MEM_000312,41764,BRONZE,ACTIVE,LARGE GROUP,34-38
34.56574980900989,-83.54284382120834,GEORGIA,SOUTH,Savannah,Harbor Side,MEM_000313,53362,PLATINUM,CANCELLED,SMALL BUSINESS,19-23
31.82889916111008,-100.81759448295861,TEXAS,SOUTH,Austin,Financial District,MEM_000314,43320,PLATINUM,ACTIVE,SMALL BUSINESS,49-53
37.37595136257606,-118.08332140911669,CALIFORNIA,WEST,San Jose,West End,MEM_000315,99778,BRONZE,ACTIVE,SMALL BUSINESS,39-43
38.83154282614059,-81.74036118161567,OHIO,MIDWEST,Cleveland,Harbor Side,MEM_000316,27200,GOLD,ACTIVE,ASSOCIATION,54-58
31.26236586321182,-101.24570257833636,TEXAS,SOUTH,San Antonio,Harbor Side,MEM_000317,38581,DIAMOND,CANCELLED,LARGE GROUP,59+
33.594606332510665,-84.13618982727294,GEORGIA,SOUTH,Augusta,Residential North,MEM_000318,22110,PLATINUM,ACTIVE,INDIVIDUAL,44-48
34.37356531996154,-83.46123022825779,GEORGIA,SOUTH,Savannah,Industrial Zone,MEM_000319,89099,BRONZE,ACTIVE,LARGE GROUP,49-53
33.1686427662995,-84.77488064632577,GEORGIA,SOUTH,Columbus,West End,MEM_000320,74994,PLATINUM,ACTIVE,LARGE GROUP,39-43
40.95128841811321,-74.1676557951019,NEW YORK,NORTHEAST,Buffalo,Harbor Side,MEM_000321,34469,GOLD,ACTIVE,SMALL BUSINESS,24-28
34.75913883613711,-84.70898634053921,GEORGIA,SOUTH,Savannah,Industrial Zone,MEM_000322,60608,GOLD,ACTIVE,INDIVIDUAL,49-53
33.868404606850845,-85.94409957545476,GEORGIA,SOUTH,Augusta,Downtown,MEM_000323,83905,BRONZE,ACTIVE,LARGE GROUP,0-18
38.93010426837073,-83.21238681810053,OHIO,MIDWEST,Cleveland,Harbor Side,MEM_000324,74730,SILVER,ACTIVE,LARGE GROUP,19-23
34.015269601862556,-85.35149730116268,GEORGIA,SOUTH,Atlanta,Financial District,MEM_000325,47262,GOLD,ACTIVE,LARGE GROUP,39-43
39.030980299880795,-85.39660352513296,OHIO,MIDWEST,Cleveland,Industrial Zone,MEM_000326,86618,SILVER,ACTIVE,SMALL BUSINESS,0-18
42.623417628473256,-78.5924029024429,PENNSYLVANIA,NORTHEAST,Allentown,Financial District,MEM_000327,60854,GOLD,ACTIVE,SMALL BUSINESS,59+
28.301949378455294,-82.0143047750407,FLORIDA,SOUTH,Orlando,Downtown,MEM_000328,28534,SILVER,ACTIVE,SMALL BUSINESS,54-58
40.140619636702006,-82.09834292909103,OHIO,MIDWEST,Columbus,Residential North,MEM_000329,60724,GOLD,ACTIVE,SMALL BUSINESS,19-23
33.780094039405064,-85.91249756461507,GEORGIA,SOUTH,Savannah,Harbor Side,MEM_000330,76332,PLATINUM,ACTIVE,INDIVIDUAL,24-28
28.66323103052432,-81.41657829677705,FLORIDA,SOUTH,Orlando,Industrial Zone,MEM_000331,44762,DIAMOND,ACTIVE,LARGE GROUP,19-23
42.419730486963964,-89.93851825075113,ILLINOIS,MIDWEST,Aurora,West End,MEM_000332,98107,DIAMOND,ACTIVE,ASSOCIATION,0-18
41.404811952586165,-75.72916657871363,PENNSYLVANIA,NORTHEAST,Erie,Harbor Side,MEM_000333,96373,DIAMOND,ACTIVE,LARGE GROUP,49-53
32.603297697018185,-83.61153098193559,GEORGIA,SOUTH,Augusta,Residential North,MEM_000334,34416,SILVER,CANCELLED,ASSOCIATION,39-43
30.777227577102998,-100.55306857836004,TEXAS,SOUTH,Austin,Park Avenue,MEM_000335,91626,SILVER,CANCELLED,ASSOCIATION,39-43
36.54197833459548,-118.26712503009708,CALIFORNIA,WEST,Los Angeles,West End,MEM_000336,76508,PLATINUM,ACTIVE,LARGE GROUP,44-48
27.530062023330537,-80.29306923170046,FLORIDA,SOUTH,Miami,Financial District,MEM_000337,30230,PLATINUM,ACTIVE,SMALL BUSINESS,0-18
32.13827506491721,-100.90498476896865,TEXAS,SOUTH,Dallas,West End,MEM_000338,79036,BRONZE,ACTIVE,SMALL BUSINESS,54-58
42.85987789269677,-83.98267771320214,OHIO,MIDWEST,Columbus,Harbor Side,MEM_000339,78279,SILVER,ACTIVE,SMALL BUSINESS,0-18
41.120995035254396,-77.68053882251508,PENNSYLVANIA,NORTHEAST,Pittsburgh,Financial District,MEM_000340,76114,BRONZE,ACTIVE,ASSOCIATION,59+
37.97576406726283,-84.18413455376809,OHIO,MIDWEST,Columbus,Harbor Side,MEM_000341,96780,PLATINUM,ACTIVE,SMALL BUSINESS,24-28
36.96112974951508,-120.35294513397054,CALIFORNIA,WEST,San Diego,West End,MEM_000342,38337,DIAMOND,CANCELLED,INDIVIDUAL,0-18
40.30027206218065,-74.40044091670607,NEW YORK,NORTHEAST,New York City,Downtown,MEM_000343,41223,GOLD,ACTIVE,SMALL BUSINESS,49-53
33.13547444372379,-83.60682856966841,GEORGIA,SOUTH,Atlanta,Downtown,MEM_000344,66402,DIAMOND,CANCELLED,LARGE GROUP,34-38
38.3183542613381,-120.62794229849261,CALIFORNIA,WEST,San Jose,West End,MEM_000345,23001,BRONZE,ACTIVE,LARGE GROUP,59+
33.209025692352206,-84.94654138734369,GEORGIA,SOUTH,Atlanta,Harbor Side,MEM_000346,93183,PLATINUM,ACTIVE,ASSOCIATION,49-53
39.517096926766165,-83.20983150904028,OHIO,MIDWEST,Cincinnati,Suburbs,MEM_000347,37234,BRONZE,ACTIVE,SMALL BUSINESS,24-28
36.02263293714294,-120.21487155620255,CALIFORNIA,WEST,Los Angeles,West End,MEM_000348,60397,SILVER,ACTIVE,ASSOCIATION,19-23
42.198819491341986,-75.42845932747113,NEW YORK,NORTHEAST,Rochester,Harbor Side,MEM_000349,79921,PLATINUM,ACTIVE,LARGE GROUP,39-43
43.018521819050385,-84.70217921705232,ILLINOIS,MIDWEST,Rockford,Downtown,MEM_000350,42564,SILVER,ACTIVE,INDIVIDUAL,34-38
40.18778650523845,-89.56200618205433,ILLINOIS,MIDWEST,Naperville,West End,MEM_000351,11192,BRONZE,CANCELLED,LARGE GROUP,24-28
